#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
MN033495.1 Leviviridae sp. isolate H1_Bulk_29_scaffold_1413 RNA-dependent RNA polymerase (H1Bulk291413_000001) and hypothetical protein (H1Bulk291413_000002) genes, complete cds; and hypothetical protein (H1Bulk291413_000003) gene, partial cds	0.0000	2621	0.5204	0.0000	0	0	0	0.0000	0	0.00
MN033494.1 Riboviria sp. isolate H2_Rhizo_33_scaffold_19108 sequence	0.0000	1253	0.5028	0.0000	0	0	0	0.0000	0	0.00
MN033493.1 Leviviridae sp. isolate H2_Bulk_34_233 hypothetical protein (H2Bulk34233_000001), hypothetical protein (H2Bulk34233_000002), and RNA-dependent RNA polymerase (H2Bulk34233_000003) genes, complete cds	0.0000	4060	0.5037	0.0000	0	0	0	0.0000	0	0.00
MN033492.1 Mitovirus sp. isolate H4_Rhizo_Litter_20_scaffold_7047 sequence	0.0000	1498	0.4105	0.0000	0	0	0	0.0000	0	0.00
MN033491.1 Leviviridae sp. isolate H2_Bulk_34_148 RNA-dependent RNA polymerase (H2Bulk34148_000001), hypothetical protein (H2Bulk34148_000002), hypothetical protein (H2Bulk34148_000003), and hypothetical protein (H2Bulk34148_000004) genes, complete cds; and hypothetical protein (H2Bulk34148_000005) gene, partial cds	0.0000	4381	0.4946	0.0000	0	0	0	0.0000	0	0.00
MN033490.1 Mitovirus sp. isolate H3_Bulk_40_scaffold_12382 RNA-dependent RNA polymerase (H3Bulk4012382_000001) and hypothetical protein (H3Bulk4012382_000002) genes, complete cds	0.0000	1302	0.5131	0.0000	0	0	0	0.0000	0	0.00
MN033489.1 Picornavirales sp. isolate H1_Rhizo_27_scaffold_13563 sequence	0.0000	1335	0.4524	0.0000	0	0	0	0.0000	0	0.00
MN033488.1 Leviviridae sp. isolate H3_Bulk_42_scaffold_11867 sequence	0.0000	1275	0.5114	0.0000	0	0	0	0.0000	0	0.00
MN033487.1 Mitovirus sp. isolate H3_Rhizo_Litter_13_scaffold_15916 sequence	0.0000	1004	0.4492	0.0000	0	0	0	0.0000	0	0.00
MN033486.1 Mitovirus sp. isolate H4_Rhizo_43_scaffold_33701 sequence	0.0000	1013	0.4245	0.0000	0	0	0	0.0000	0	0.00
MN033485.1 Mitovirus sp. isolate H4_Bulk_Litter_22_scaffold_23710 sequence	0.0000	1180	0.4449	0.0000	0	0	0	0.0000	0	0.00
MN033484.1 Mitovirus sp. isolate H2_Bulk_Litter_12_scaffold_3289 RNA-dependent RNA polymerase (H2BulkLitter123289_000001) and RNA-dependent RNA polymerase (H2BulkLitter123289_000002) genes, complete cds; and hypothetical protein (H2BulkLitter123289_000003) gene, partial cds	0.0000	3829	0.5038	0.0000	0	0	0	0.0000	0	0.00
MN033483.1 Leviviridae sp. isolate H1_Rhizo_26_FD_scaffold_374 RNA-dependent RNA polymerase (H1Rhizo26FD374_000001), hypothetical protein (H1Rhizo26FD374_000002), hypothetical protein (H1Rhizo26FD374_000003), and hypothetical protein (H1Rhizo26FD374_000004) genes, complete cds	0.0000	4288	0.4946	0.0000	0	0	0	0.0000	0	0.00
MN033482.1 Mitovirus sp. isolate H2_Bulk_36_scaffold_8300 sequence	0.0000	1233	0.3925	0.0000	0	0	0	0.0000	0	0.00
MN033481.1 Leviviridae sp. isolate H4_Bulk_46_scaffold_310_e_137_1 RNA-dependent RNA polymerase (H4Bulk46310e1371_000001), hypothetical protein (H4Bulk46310e1371_000002), and hypothetical protein (H4Bulk46310e1371_000003) genes, complete cds; and hypothetical protein (H4Bulk46310e1371_000004) gene, partial cds	0.0000	3772	0.4372	0.0000	0	0	0	0.0000	0	0.00
MN033480.1 Leviviridae sp. isolate H2_Bulk_35_scaffold_297 hypothetical protein (H2Bulk35297_000001), hypothetical protein (H2Bulk35297_000002), and RNA-dependent RNA polymerase (H2Bulk35297_000003) genes, complete cds	0.0000	3982	0.4834	0.0000	0	0	0	0.0000	0	0.00
MN033479.1 Astroviridae sp. isolate H1_Rhizo_25_scaffold_9154 hypothetical protein (H1Rhizo259154_000001) and RNA-dependent RNA polymerase (H1Rhizo259154_000002) genes, partial cds	0.0000	1623	0.4405	0.0000	0	0	0	0.0000	0	0.00
MN033478.1 Mitovirus sp. isolate H3_Bulk_42_scaffold_1059 sequence	0.0000	2775	0.4526	0.0000	0	0	0	0.0000	0	0.00
MN033477.1 Mitovirus sp. isolate H4_Bulk_Litter_22_scaffold_2460 sequence	0.0000	2390	0.3665	0.0000	0	0	0	0.0000	0	0.00
MN033476.1 Picornavirales sp. isolate H3_Bulk_Litter_16_18578 sequence	0.0000	1066	0.3799	0.0000	0	0	0	0.0000	0	0.00
MN033475.1 Leviviridae sp. isolate H1_Rhizo_Litter_1_scaffold_1712 hypothetical protein (H1RhizoLitter11712_000001) and RNA-dependent RNA polymerase (H1RhizoLitter11712_000002) genes, complete cds; and hypothetical protein (H1RhizoLitter11712_000003) gene, partial cds	0.0000	2529	0.4947	0.0000	0	0	0	0.0000	0	0.00
MN033474.1 Riboviria sp. isolate H3_Bulk_Litter_16_10757 sequence	0.0000	1291	0.4609	0.0000	0	0	0	0.0000	0	0.00
MN033473.1 Mitovirus sp. isolate H3_Bulk_40_scaffold_3885 sequence	0.0000	1956	0.4039	0.0000	0	0	0	0.0000	0	0.00
MN033472.1 Riboviria sp. isolate H4_Bulk_Litter_23_scaffold_21650 sequence	0.0000	1097	0.4029	0.0000	0	0	0	0.0000	0	0.00
MN033471.1 Riboviria sp. isolate H3_Rhizo_Litter_14_scaffold_22401 sequence	0.0000	1159	0.4288	0.0000	0	0	0	0.0000	0	0.00
MN033470.1 Leviviridae sp. isolate H4_Bulk_46_scaffold_477 hypothetical protein (H4Bulk46477_000001) gene, partial cds; and hypothetical protein (H4Bulk46477_000002), hypothetical protein (H4Bulk46477_000003), and RNA-dependent RNA polymerase (H4Bulk46477_000004) genes, complete cds	0.0000	4020	0.4754	0.0000	0	0	0	0.0000	0	0.00
MN033469.1 Mitovirus sp. isolate H2_Bulk_Litter_11_3785 sequence	0.0000	1975	0.4820	0.0000	0	0	0	0.0000	0	0.00
MN033468.1 Mitovirus sp. isolate H4_Bulk_Litter_23_scaffold_804 sequence	0.0000	3111	0.4536	0.0000	0	0	0	0.0000	0	0.00
MN033467.1 Leviviridae sp. isolate H4_Bulk_Litter_22_scaffold_26184 sequence	0.0000	1166	0.4974	0.0000	0	0	0	0.0000	0	0.00
MN033466.1 Fusariviridae sp. isolate H3_Rhizo_Litter_15_scaffold_48 hypothetical protein (H3RhizoLitter1548_000001) and RNA-dependent RNA polymerase (H3RhizoLitter1548_000002) genes, complete cds	0.0000	6584	0.4203	0.0000	0	0	0	0.0000	0	0.00
MN033465.1 Leviviridae sp. isolate H1_Rhizo_25_scaffold_708 RNA-dependent RNA polymerase (H1Rhizo25708_000001), hypothetical protein (H1Rhizo25708_000002), and hypothetical protein (H1Rhizo25708_000003) genes, complete cds; and hypothetical protein (H1Rhizo25708_000004) gene, partial cds	0.0000	3991	0.5054	0.0000	0	0	0	0.0000	0	0.00
MN033464.1 Qinviridae sp. isolate H1_Rhizo_Litter_3_998 sequence	0.0000	3566	0.4577	0.0000	0	0	0	0.0000	0	0.00
MN033463.1 Totiviridae sp. isolate H4_Bulk_Litter_22_scaffold_1502 sequence	0.0000	2747	0.4696	0.0000	0	0	0	0.0000	0	0.00
MN033462.1 Mitovirus sp. isolate H1_Bulk_Litter_4_scaffold_3166 RNA-dependent RNA polymerase (H1BulkLitter43166_000001) gene, complete cds; and hypothetical protein (H1BulkLitter43166_000002) gene, partial cds	0.0000	2451	0.5210	0.0000	0	0	0	0.0000	0	0.00
MN033461.1 Mitovirus sp. isolate H4_Bulk_46_scaffold_15120 sequence	0.0000	1458	0.3971	0.0000	0	0	0	0.0000	0	0.00
MN033460.1 Fusariviridae sp. isolate H1_Bulk_Litter_5_scaffold_916 RNA-dependent RNA polymerase (H1BulkLitter5916_000001) and hypothetical protein (H1BulkLitter5916_000002) genes, partial cds	0.0000	3744	0.4233	0.0000	0	0	0	0.0000	0	0.00
MN033458.1 Riboviria sp. isolate H4_Bulk_46_scaffold_8532 sequence	0.0000	1751	0.5374	0.0000	0	0	0	0.0000	0	0.00
MN033457.1 Mitovirus sp. isolate H4_Rhizo_Litter_20_scaffold_293 sequence	0.0000	3994	0.4805	0.0000	0	0	0	0.0000	0	0.00
MN033456.1 Mitovirus sp. isolate H4_Rhizo_Litter_21_scaffold_1296 sequence	0.0000	2950	0.5332	0.0000	0	0	0	0.0000	0	0.00
MN033455.1 Mitovirus sp. isolate H4_Bulk_48_scaffold_15470 sequence	0.0000	1306	0.5069	0.0000	0	0	0	0.0000	0	0.00
MN033454.1 Leviviridae sp. isolate H4_Bulk_Litter_23_scaffold_8406 hypothetical protein (H4BulkLitter238406_000001) gene, complete cds; and RNA-dependent RNA polymerase (H4BulkLitter238406_000002) gene, partial cds	0.0000	1499	0.5410	0.0000	0	0	0	0.0000	0	0.00
MN033452.1 Partitiviridae sp. isolate H2_Rhizo_33_scaffold_7165 sequence	0.0000	1763	0.3522	0.0000	0	0	0	0.0000	0	0.00
MN033451.1 Leviviridae sp. isolate H2_Rhizo_31_scaffold_703 RNA-dependent RNA polymerase (H2Rhizo31703_000001) and hypothetical protein (H2Rhizo31703_000002) genes, complete cds; and hypothetical protein (H2Rhizo31703_000003) gene, partial cds	0.0000	3680	0.5668	0.0000	0	0	0	0.0000	0	0.00
MN033450.1 Riboviria sp. isolate H2_Bulk_Litter_11_6220 sequence	0.0000	1677	0.4818	0.0000	0	0	0	0.0000	0	0.00
MN033449.1 Leviviridae sp. isolate H4_Rhizo_45_scaffold_1596 hypothetical protein (H4Rhizo451596_000001) gene, partial cds; and hypothetical protein (H4Rhizo451596_000002) and RNA-dependent RNA polymerase (H4Rhizo451596_000003) genes, complete cds	0.0000	2489	0.4689	0.0000	0	0	0	0.0000	0	0.00
MN033448.1 Mitovirus sp. isolate H1_Bulk_Litter_6_scaffold_5195 sequence	0.0000	1705	0.5015	0.0000	0	0	0	0.0000	0	0.00
MN033447.1 Leviviridae sp. isolate H4_Bulk_47_scaffold_1618 hypothetical protein (H4Bulk471618_000001) gene, partial cds; and RNA-dependent RNA polymerase (H4Bulk471618_000002) gene, complete cds	0.0000	2404	0.5092	0.0000	0	0	0	0.0000	0	0.00
MN033446.1 Picornavirales sp. isolate H4_Bulk_47_scaffold_8910 sequence	0.0000	1570	0.3580	0.0000	0	0	0	0.0000	0	0.00
MN033445.1 Leviviridae sp. isolate H4_Bulk_46_scaffold_13979 sequence	0.0000	1492	0.4953	0.0000	0	0	0	0.0000	0	0.00
MN033444.1 Aspiviridae sp. isolate H2_Rhizo_Litter_8_scaffold_14411 sequence	0.0000	1243	0.3910	0.0000	0	0	0	0.0000	0	0.00
MN033443.1 Partitiviridae sp. isolate H3_Bulk_40_scaffold_7931 sequence	0.0000	1521	0.5181	0.0000	0	0	0	0.0000	0	0.00
MN033442.1 Riboviria sp. isolate H2_Rhizo_32_scaffold_5695 sequence	0.0000	1878	0.5240	0.0000	0	0	0	0.0000	0	0.00
MN033441.1 Leviviridae sp. isolate H3_Bulk_Litter_17_scaffold_941 hypothetical protein (H3BulkLitter17941_000001), hypothetical protein (H3BulkLitter17941_000002), hypothetical protein (H3BulkLitter17941_000003), and RNA-dependent RNA polymerase (H3BulkLitter17941_000004) genes, complete cds	0.0000	4038	0.4799	0.0000	0	0	0	0.0000	0	0.00
MN033440.1 Mitovirus sp. isolate H4_Rhizo_45_scaffold_8086 hypothetical protein (H4Rhizo458086_000001) and RNA-dependent RNA polymerase (H4Rhizo458086_000002) genes, partial cds	0.0000	1664	0.3960	0.0000	0	0	0	0.0000	0	0.00
MN033439.1 Mitovirus sp. isolate H1_Rhizo_Litter_1_scaffold_8059 sequence	0.0000	1495	0.5278	0.0000	0	0	0	0.0000	0	0.00
MN033438.1 Mitovirus sp. isolate H3_Bulk_40_scaffold_4599 hypothetical protein (H3Bulk404599_000001) gene, complete cds; and RNA-dependent RNA polymerase (H3Bulk404599_000002) gene, partial cds	0.0000	1843	0.5046	0.0000	0	0	0	0.0000	0	0.00
MN033437.1 Mitovirus sp. isolate H3_Bulk_40_scaffold_570 RNA-dependent RNA polymerase (H3Bulk40570_000001), hypothetical protein (H3Bulk40570_000002), and hypothetical protein (H3Bulk40570_000003) genes, complete cds	0.0000	3779	0.4806	0.0000	0	0	0	0.0000	0	0.00
MN033436.1 Totiviridae sp. isolate H4_Bulk_Litter_22_scaffold_1469 RNA-dependent RNA polymerase (H4BulkLitter221469_000001) and hypothetical protein (H4BulkLitter221469_000002) genes, partial cds	0.0000	2766	0.4205	0.0000	0	0	0	0.0000	0	0.00
MN033435.1 Mitovirus sp. isolate H4_Rhizo_Litter_20_scaffold_3507 sequence	0.0000	1861	0.4890	0.0000	0	0	0	0.0000	0	0.00
MN033434.1 Mitovirus sp. isolate H1_Bulk_28_FD_scaffold_229 RNA-dependent RNA polymerase (H1Bulk28FD229_000001) gene, complete cds; and hypothetical protein (H1Bulk28FD229_000002) gene, partial cds	0.0000	3103	0.4776	0.0000	0	0	0	0.0000	0	0.00
MN033433.1 Leviviridae sp. isolate H1_Bulk_29_scaffold_404 hypothetical protein (H1Bulk29404_000001), hypothetical protein (H1Bulk29404_000002), and RNA-dependent RNA polymerase (H1Bulk29404_000003) genes, complete cds	0.0000	3840	0.5266	0.0000	0	0	0	0.0000	0	0.00
MN033432.1 Leviviridae sp. isolate H2_Bulk_Litter_12_scaffold_351 hypothetical protein (H2BulkLitter12351_000001), hypothetical protein (H2BulkLitter12351_000002), hypothetical protein (H2BulkLitter12351_000003), and RNA-dependent RNA polymerase (H2BulkLitter12351_000004) genes, complete cds	0.0000	4575	0.4957	0.0000	0	0	0	0.0000	0	0.00
MN033431.1 Mitovirus sp. isolate H2_Rhizo_Litter_8_scaffold_3819 sequence	0.0000	1996	0.4033	0.0000	0	0	0	0.0000	0	0.00
MN033430.1 Leviviridae sp. isolate H4_Rhizo_45_scaffold_4787_e_1005 hypothetical protein (H4Rhizo454787e1005_000001) gene, complete cds; and RNA-dependent RNA polymerase (H4Rhizo454787e1005_000002) gene, partial cds	0.0000	1005	0.4478	0.0000	0	0	0	0.0000	0	0.00
MN033429.1 Picornavirales sp. isolate H4_Bulk_46_scaffold_34627 sequence	0.0000	1106	0.4467	0.0000	0	0	0	0.0000	0	0.00
MN033428.1 Mitovirus sp. isolate H1_Bulk_30_scaffold_2134 sequence	0.0000	2113	0.4860	0.0000	0	0	0	0.0000	0	0.00
MN033427.1 Mitovirus sp. isolate H3_Rhizo_Litter_14_scaffold_2627 sequence	0.0000	2436	0.4922	0.0000	0	0	0	0.0000	0	0.00
MN033426.1 Arenavirus sp. isolate H1_Rhizo_Litter_1_scaffold_21983 sequence	0.0000	1028	0.3259	0.0000	0	0	0	0.0000	0	0.00
MN033425.1 Mitovirus sp. isolate H3_Bulk_40_scaffold_2767 RNA-dependent RNA polymerase (H3Bulk402767_000001) and hypothetical protein (H3Bulk402767_000002) genes, partial cds	0.0000	2175	0.4823	0.0000	0	0	0	0.0000	0	0.00
MN033424.1 Mitovirus sp. isolate H4_Bulk_46_scaffold_2236 sequence	0.0000	2636	0.4442	0.0000	0	0	0	0.0000	0	0.00
MN033423.1 Arenavirus sp. isolate H1_Bulk_Litter_5_scaffold_9216 sequence	0.0000	1676	0.3013	0.0000	0	0	0	0.0000	0	0.00
MN033422.1 Mitovirus sp. isolate H1_Rhizo_26_FD_scaffold_1036 sequence	0.0000	3258	0.3207	0.0000	0	0	0	0.0000	0	0.00
MN033421.1 Partitiviridae sp. isolate H4_Bulk_46_scaffold_13792 sequence	0.0000	1502	0.4601	0.0000	0	0	0	0.0000	0	0.00
MN033420.1 Picornavirales sp. isolate H1_Rhizo_Litter_2_scaffold_521 sequence	0.0000	1768	0.4638	0.0000	0	0	0	0.0000	0	0.00
MN033419.1 Totiviridae sp. isolate H2_Bulk_Litter_11_98 RNA-dependent RNA polymerase (H2BulkLitter1198_000001) and hypothetical protein (H2BulkLitter1198_000002) genes, partial cds	0.0000	5657	0.4612	0.0000	0	0	0	0.0000	0	0.00
MN033418.1 Leviviridae sp. isolate H2_Bulk_35_scaffold_288 hypothetical protein (H2Bulk35288_000001), hypothetical protein (H2Bulk35288_000002), and RNA-dependent RNA polymerase (H2Bulk35288_000003) genes, complete cds	0.0000	3997	0.5029	0.0000	0	0	0	0.0000	0	0.00
MN033415.1 Mitovirus sp. isolate H4_Bulk_Litter_23_scaffold_3196 sequence	0.0000	2031	0.4929	0.0000	0	0	0	0.0000	0	0.00
MN033414.1 Riboviria sp. isolate H1_Rhizo_27_scaffold_7897 RNA-dependent RNA polymerase (H1Rhizo277897_000001) gene, partial cds; and hypothetical protein (H1Rhizo277897_000002) gene, complete cds	0.0000	2399	0.4331	0.0000	0	0	0	0.0000	0	0.00
MN033413.1 Fusariviridae sp. isolate H4_Rhizo_Litter_21_scaffold_32752 sequence	0.0000	1001	0.3796	0.0000	0	0	0	0.0000	0	0.00
MN033412.1 Mitovirus sp. isolate H4_Rhizo_Litter_19_scaffold_10974 sequence	0.0000	1544	0.4637	0.0000	0	0	0	0.0000	0	0.00
MN033411.1 Riboviria sp. isolate H3_Rhizo_Litter_14_scaffold_352 hypothetical protein (H3RhizoLitter14352_000001) and RNA-dependent RNA polymerase (H3RhizoLitter14352_000002) genes, partial cds	0.0000	4610	0.3833	0.0000	0	0	0	0.0000	0	0.00
MN033410.1 Astroviridae sp. isolate H2_Bulk_Litter_12_scaffold_24547 hypothetical protein (H2BulkLitter1224547_000001) gene, complete cds; and RNA-dependent RNA polymerase (H2BulkLitter1224547_000002) gene, partial cds	0.0000	1103	0.4334	0.0000	0	0	0	0.0000	0	0.00
MN033409.1 Mitovirus sp. isolate H1_Rhizo_Litter_2_scaffold_149 sequence	0.0000	2641	0.4585	0.0000	0	0	0	0.0000	0	0.00
MN033408.1 Leviviridae sp. isolate H2_Rhizo_31_scaffold_6672 hypothetical protein (H2Rhizo316672_000001) gene, partial cds; hypothetical protein (H2Rhizo316672_000002) gene, complete cds; and RNA-dependent RNA polymerase (H2Rhizo316672_000003) gene, partial cds	0.0000	1678	0.5244	0.0000	0	0	0	0.0000	0	0.00
MN033407.1 Mitovirus sp. isolate H3_Bulk_Litter_16_1700 RNA-dependent RNA polymerase (H3BulkLitter161700_000001) and hypothetical protein (H3BulkLitter161700_000002) genes, complete cds	0.0000	2364	0.4979	0.0000	0	0	0	0.0000	0	0.00
MN033406.1 Arenavirus sp. isolate H3_Rhizo_Litter_14_scaffold_5377 sequence	0.0000	1911	0.2747	0.0000	0	0	0	0.0000	0	0.00
MN033405.1 Mitovirus sp. isolate H1_Rhizo_Litter_3_20178 sequence	0.0000	1255	0.5084	0.0000	0	0	0	0.0000	0	0.00
MN033404.1 Mitovirus sp. isolate H3_Rhizo_Litter_15_scaffold_4365 sequence	0.0000	1598	0.3586	0.0000	0	0	0	0.0000	0	0.00
MN033403.1 Leviviridae sp. isolate H4_Bulk_Litter_24_scaffold_313 hypothetical protein (H4BulkLitter24313_000001), hypothetical protein (H4BulkLitter24313_000002), hypothetical protein (H4BulkLitter24313_000003), and RNA-dependent RNA polymerase (H4BulkLitter24313_000004) genes, complete cds	0.0000	4119	0.4831	0.0000	0	0	0	0.0000	0	0.00
MN033401.1 Riboviria sp. isolate H1_Bulk_30_scaffold_2697 sequence	0.0000	1969	0.3906	0.0000	0	0	0	0.0000	0	0.00
MN033400.1 Leviviridae sp. isolate H4_Rhizo_43_scaffold_484 RNA-dependent RNA polymerase (H4Rhizo43484_000001), hypothetical protein (H4Rhizo43484_000002), and hypothetical protein (H4Rhizo43484_000003) genes, complete cds; and hypothetical protein (H4Rhizo43484_000004) gene, partial cds	0.0000	3744	0.5190	0.0000	0	0	0	0.0000	0	0.00
MN033399.1 Leviviridae sp. isolate H3_Rhizo_37_scaffold_218 hypothetical protein (H3Rhizo37218_000001) gene, partial cds; hypothetical protein (H3Rhizo37218_000002), hypothetical protein (H3Rhizo37218_000003), and RNA-dependent RNA polymerase (H3Rhizo37218_000004) genes, complete cds; and RNA-dependent RNA polymerase (H3Rhizo37218_000005) gene, partial cds	0.0000	3455	0.5085	0.0000	0	0	0	0.0000	0	0.00
MN033398.1 Mitovirus sp. isolate H3_Rhizo_37_scaffold_6832 sequence	0.0000	1373	0.4938	0.0000	0	0	0	0.0000	0	0.00
MN033397.1 Mitovirus sp. isolate H4_Bulk_48_scaffold_1189 hypothetical protein (H4Bulk481189_000001) and RNA-dependent RNA polymerase (H4Bulk481189_000002) genes, partial cds	0.0000	2761	0.4770	0.0000	0	0	0	0.0000	0	0.00
MN033396.1 Leviviridae sp. isolate H1_Bulk_Litter_5_scaffold_5325 sequence	0.0000	2009	0.5072	0.0000	0	0	0	0.0000	0	0.00
MN033395.1 Leviviridae sp. isolate H1_Rhizo_27_scaffold_417_e_2655 RNA-dependent RNA polymerase (H1Rhizo27417e2655_000001) and hypothetical protein (H1Rhizo27417e2655_000002) genes, complete cds; and hypothetical protein (H1Rhizo27417e2655_000003) gene, partial cds	0.0000	2655	0.4881	0.0000	0	0	0	0.0000	0	0.00
MN033394.1 Leviviridae sp. isolate H4_Rhizo_43_scaffold_279 hypothetical protein (H4Rhizo43279_000001), hypothetical protein (H4Rhizo43279_000002), hypothetical protein (H4Rhizo43279_000003), and RNA-dependent RNA polymerase (H4Rhizo43279_000004) genes, complete cds	0.0000	4361	0.5460	0.0000	0	0	0	0.0000	0	0.00
MN033393.1 Partitiviridae sp. isolate H4_Bulk_Litter_23_scaffold_11921 sequence	0.0000	1339	0.5541	0.0000	0	0	0	0.0000	0	0.00
MN033391.1 Partitiviridae sp. isolate H4_Bulk_46_scaffold_9380 sequence	0.0000	1699	0.4473	0.0000	0	0	0	0.0000	0	0.00
MN033390.1 Partitiviridae sp. isolate H4_Bulk_48_scaffold_6119 sequence	0.0000	1732	0.5017	0.0000	0	0	0	0.0000	0	0.00
MN033389.1 Leviviridae sp. isolate H3_Bulk_Litter_17_scaffold_1064 RNA-dependent RNA polymerase (H3BulkLitter171064_000001), hypothetical protein (H3BulkLitter171064_000002), and hypothetical protein (H3BulkLitter171064_000003) genes, complete cds	0.0000	3914	0.4716	0.0000	0	0	0	0.0000	0	0.00
MN033388.1 Leviviridae sp. isolate H1_Rhizo_26_FD_scaffold_250 RNA-dependent RNA polymerase (H1Rhizo26FD250_000001), hypothetical protein (H1Rhizo26FD250_000002), hypothetical protein (H1Rhizo26FD250_000003), and hypothetical protein (H1Rhizo26FD250_000004) genes, complete cds	0.0000	4698	0.4745	0.0000	0	0	0	0.0000	0	0.00
MN033387.1 Leviviridae sp. isolate H4_Bulk_46_scaffold_499 RNA-dependent RNA polymerase (H4Bulk46499_000001) and hypothetical protein (H4Bulk46499_000002) genes, complete cds; and hypothetical protein (H4Bulk46499_000003) gene, partial cds	0.0000	3995	0.4751	0.0000	0	0	0	0.0000	0	0.00
MN033386.1 Mitovirus sp. isolate H1_Bulk_Litter_4_scaffold_3361 RNA-dependent RNA polymerase (H1BulkLitter43361_000001) and hypothetical protein (H1BulkLitter43361_000002) genes, partial cds	0.0000	1899	0.4192	0.0000	0	0	0	0.0000	0	0.00
MN033385.1 Partitiviridae sp. isolate H3_Rhizo_Litter_14_scaffold_27089 sequence	0.0000	1080	0.4426	0.0000	0	0	0	0.0000	0	0.00
MN033384.1 Leviviridae sp. isolate H1_Bulk_Litter_5_scaffold_30502 sequence	0.0000	1068	0.5262	0.0000	0	0	0	0.0000	0	0.00
MN033383.1 Mitovirus sp. isolate H4_Rhizo_Litter_21_scaffold_15018 sequence	0.0000	1333	0.4854	0.0000	0	0	0	0.0000	0	0.00
MN033382.1 Riboviria sp. isolate H2_Rhizo_Litter_8_scaffold_2104 sequence	0.0000	2417	0.4348	0.0000	0	0	0	0.0000	0	0.00
MN033381.1 Leviviridae sp. isolate H2_Rhizo_Litter_49_scaffold_1206_e_1453 hypothetical protein (H2RhizoL491206e1453_000001) gene, partial cds; and RNA-dependent RNA polymerase (H2RhizoL491206e1453_000002) gene, complete cds	0.0000	2718	0.5048	0.0000	0	0	0	0.0000	0	0.00
MN033380.1 Mitovirus sp. isolate H2_Bulk_35_scaffold_2400 sequence	0.0000	2736	0.5201	0.0000	0	0	0	0.0000	0	0.00
MN033379.1 Mitovirus sp. isolate H1_Rhizo_Litter_2_scaffold_22 sequence	0.0000	4407	0.4967	0.0000	0	0	0	0.0000	0	0.00
MN033378.1 Leviviridae sp. isolate H4_Bulk_48_scaffold_212 hypothetical protein (H4Bulk48212_000001), hypothetical protein (H4Bulk48212_000002), RNA-dependent RNA polymerase (H4Bulk48212_000003), and hypothetical protein (H4Bulk48212_000004) genes, complete cds	0.0000	4107	0.4853	0.0000	0	0	0	0.0000	0	0.00
MN033377.1 Mitovirus sp. isolate H2_Bulk_36_scaffold_6262 sequence	0.0000	1337	0.4974	0.0000	0	0	0	0.0000	0	0.00
MN033376.1 Riboviria sp. isolate H4_Bulk_48_scaffold_696 hypothetical protein (H4Bulk48696_000001) gene, partial cds; and RNA-dependent RNA polymerase (H4Bulk48696_000002) gene, complete cds	0.0000	3210	0.5436	0.0000	0	0	0	0.0000	0	0.00
MN033375.1 Leviviridae sp. isolate H3_Bulk_Litter_17_scaffold_1541 hypothetical protein (H3BulkLitter171541_000001) gene, partial cds; and hypothetical protein (H3BulkLitter171541_000002), hypothetical protein (H3BulkLitter171541_000003), and RNA-dependent RNA polymerase (H3BulkLitter171541_000004) genes, complete cds	0.0000	3475	0.4973	0.0000	0	0	0	0.0000	0	0.00
MN033374.1 Totiviridae sp. isolate H2_Bulk_34_19578 RNA-dependent RNA polymerase (H2Bulk3419578_000001) gene, complete cds; and hypothetical protein (H2Bulk3419578_000002) gene, partial cds	0.0000	1079	0.5255	0.0000	0	0	0	0.0000	0	0.00
MN033373.1 Riboviria sp. isolate H4_Bulk_47_scaffold_18437 sequence	0.0000	1246	0.4984	0.0000	0	0	0	0.0000	0	0.00
MN033372.1 Mitovirus sp. isolate H2_Rhizo_Litter_49_scaffold_11486 sequence	0.0000	2047	0.4993	0.0000	0	0	0	0.0000	0	0.00
MN033371.1 Totiviridae sp. isolate H4_Rhizo_Litter_20_scaffold_823 sequence	0.0000	2953	0.5760	0.0000	0	0	0	0.0000	0	0.00
MN033370.1 Arenavirus sp. isolate H1_Rhizo_26_FD_scaffold_14605 sequence	0.0000	1320	0.2735	0.0000	0	0	0	0.0000	0	0.00
MN033369.1 Riboviria sp. isolate H4_Bulk_Litter_23_scaffold_5230 sequence	0.0000	1742	0.4937	0.0000	0	0	0	0.0000	0	0.00
MN033368.1 Leviviridae sp. isolate H3_Bulk_40_scaffold_10263 sequence	0.0000	1046	0.4818	0.0000	0	0	0	0.0000	0	0.00
MN033367.1 Riboviria sp. isolate H1_Bulk_29_scaffold_99 hypothetical protein (H1Bulk2999_000001) and RNA-dependent RNA polymerase (H1Bulk2999_000002) genes, complete cds; and hypothetical protein (H1Bulk2999_000003) gene, partial cds	0.0000	4770	0.4895	0.0000	0	0	0	0.0000	0	0.00
MN033366.1 Leviviridae sp. isolate H4_Bulk_Litter_24_scaffold_352 hypothetical protein (H4BulkLitter24352_000001), hypothetical protein (H4BulkLitter24352_000002), hypothetical protein (H4BulkLitter24352_000003), and RNA-dependent RNA polymerase (H4BulkLitter24352_000004) genes, complete cds	0.0000	3944	0.5259	0.0000	0	0	0	0.0000	0	0.00
