Label,RdRp GenBank Acc,NCBI Tax ID,virus name,taxonomy,Family,Checked,Host
587572772,AHK06414.1,1678906,Leishmania_RNA_virus_2,Viruses;dsRNA viruses;Totiviridae;Leishmaniavirus;Leishmania RNA virus 2,Totiviridae,y,Fungi/ Protists
587572775,AHK06416.1,1678906,Leishmania_RNA_virus_2,Viruses;dsRNA viruses;Totiviridae;Leishmaniavirus;Leishmania RNA virus 2,Totiviridae,y,Fungi/ Protists
9628599,NP_043465.1,39116,Leishmania_RNA_virus_2_1,Viruses;dsRNA viruses;Totiviridae;Leishmaniavirus;Leishmania RNA virus 2;Leishmania RNA virus 2 - 1,Totiviridae,y,Fungi/ Protists
693764270,YP_009072448.1,1353795,Leptopilina_boulardi_Toti_like_virus,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Leptopilina boulardi Toti-like virus,Totiviridae,y,Fungi/ Protists
54193769,YP_122352.1,271257,Magnaporthe_oryzae_virus_1,Viruses;dsRNA viruses;Totiviridae;Victorivirus;Magnaporthe oryzae virus 1,Totiviridae,y,Fungi/ Protists
164597962,YP_001649206.1,441999,Magnaporthe_oryzae_virus_2,Viruses;dsRNA viruses;Totiviridae;Victorivirus;Magnaporthe oryzae virus 2,Totiviridae,y,Fungi/ Protists
831940249,YP_009143307.1,1661396,Magnaporthe_oryzae_virus_3,Viruses;dsRNA viruses;Totiviridae;Victorivirus;unclassified Victorivirus;Magnaporthe oryzae virus 3,Totiviridae,y,Fungi/ Protists
1043645179,ANN85847.2,1874267,Maize_associated_totivirus_2,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Maize-associated totivirus 2,Totiviridae,y,Fungi/ Protists
1033320336,YP_009254736.1,1765736,Nigrospora_oryzae_victorivirus_1,Viruses;dsRNA viruses;Totiviridae;Victorivirus;unclassified Victorivirus;Nigrospora oryzae victorivirus 1,Totiviridae,y,Fungi/ Protists
985760143,YP_009225665.1,1777016,Panax_notoginseng_virus_A,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Panax notoginseng virus A,Totiviridae,y,Fungi/ Protists
754339074,AIC34744.2,282786,Penaeid_shrimp_infectious_myonecrosis_virus,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Penaeid shrimp infectious myonecrosis virus,Totiviridae,y,Fungi/ Protists
971759538,YP_009212848.1,1755467,Penicillium_aurantiogriseum_totivirus_1,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Penicillium aurantiogriseum totivirus 1,Totiviridae,y,Fungi/ Protists
1020882545,AMZ84250.1,1833938,Penicillium_digitatum_virus_1,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Penicillium digitatum virus 1,Totiviridae,y,Fungi/ Protists
292559582,YP_003541123.1,349681,Phlebiopsis_gigantea_mycovirus_dsRNA_1,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Phlebiopsis gigantea mycovirus dsRNA 1,Totiviridae,y,Fungi/ Protists
237761989,CAJ34335.2,349682,Phlebiopsis_gigantea_mycovirus_dsRNA_2,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Phlebiopsis gigantea mycovirus dsRNA 2,Totiviridae,y,Fungi/ Protists
927277839,ALD89108.1,1708381,Phomopsis_longicolla_totivirus_1,Viruses;dsRNA viruses;Totiviridae;Totivirus;unclassified Totivirus;Phomopsis longicolla totivirus 1,Totiviridae,y,Fungi/ Protists
747257660,YP_009115492.1,1580605,Phomopsis_vexans_RNA_virus,Viruses;dsRNA viruses;Totiviridae;Victorivirus;unclassified Victorivirus;Phomopsis vexans RNA virus,Totiviridae,y,Fungi/ Protists
998745914,YP_009229915.1,1798085,Piscine_myocarditis_like_virus,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Piscine myocarditis-like virus,Totiviridae,y,Fungi/ Protists
336042309,YP_004581250.1,912320,Piscine_myocarditis_virus_AL_V_708,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Piscine myocarditis virus AL V-708,Totiviridae,y,Fungi/ Protists
957554393,BAT62478.1,1714362,Red_clover_powdery_mildew_associated_totivirus_1,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Red clover powdery mildew-associated totivirus 1,Totiviridae,y,Fungi/ Protists
959121724,YP_009182176.1,1714363,Red_clover_powdery_mildew_associated_totivirus_2,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Red clover powdery mildew-associated totivirus 2,Totiviridae,y,Fungi/ Protists
959121731,YP_009182181.1,1714364,Red_clover_powdery_mildew_associated_totivirus_3,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Red clover powdery mildew-associated totivirus 3,Totiviridae,y,Fungi/ Protists
957554402,BAT62484.1,1714365,Red_clover_powdery_mildew_associated_totivirus_4,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Red clover powdery mildew-associated totivirus 4,Totiviridae,y,Fungi/ Protists
959121740,YP_009182188.1,1714366,Red_clover_powdery_mildew_associated_totivirus_5,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Red clover powdery mildew-associated totivirus 5,Totiviridae,y,Fungi/ Protists
959121743,YP_009182190.1,1714367,Red_clover_powdery_mildew_associated_totivirus_6,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Red clover powdery mildew-associated totivirus 6,Totiviridae,y,Fungi/ Protists
959121750,YP_009182195.1,1714368,Red_clover_powdery_mildew_associated_totivirus_7,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Red clover powdery mildew-associated totivirus 7,Totiviridae,y,Fungi/ Protists
957554414,BAT62492.1,1714369,Red_clover_powdery_mildew_associated_totivirus_8,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Red clover powdery mildew-associated totivirus 8,Totiviridae,y,Fungi/ Protists
959121755,YP_009182198.1,1714370,Red_clover_powdery_mildew_associated_totivirus_9,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Red clover powdery mildew-associated totivirus 9,Totiviridae,y,Fungi/ Protists
169640947,ACA61232.1,508679,Ribes_virus_F,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Ribes virus F,Totiviridae,y,Fungi/ Protists
514361123,YP_008130308.1,1148491,Rosellinia_necatrix_victorivirus_1,Viruses;dsRNA viruses;Totiviridae;Victorivirus;Rosellinia necatrix victorivirus 1,Totiviridae,y,Fungi/ Protists
313104168,P23172.2,42478,Saccharomyces_cerevisiae_virus_L_BC_La_,Viruses;dsRNA viruses;Totiviridae;Totivirus;Saccharomyces cerevisiae virus L-BC (La),Totiviridae,y,Fungi/ Protists
1115242100,YP_009328931.1,1921825,Saccharomyces_kudriavzevii_virus_L_A1,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Saccharomyces kudriavzevii virus L-A1,Totiviridae,y,Fungi/ Protists
459464802,AGG68772.1,1300323,Scheffersomyces_segobiensis_virus_L,Viruses;dsRNA viruses;Totiviridae;Totivirus;Scheffersomyces segobiensis virus L,Totiviridae,y,Fungi/ Protists
1041566135,YP_009259368.1,1859161,Sclerotinia_nivalis_victorivirus_1,Viruses;dsRNA viruses;Totiviridae;Victorivirus;unclassified Victorivirus;Sclerotinia nivalis victorivirus 1,Totiviridae,y,Fungi/ Protists
1132350678,YP_009336732.1,1923477,Shuangao_toti_like_virus,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Shuangao toti-like virus,Totiviridae,y,Fungi/ Protists
9630962,NP_047558.1,73497,Sphaeropsis_sapinea_RNA_virus_1,Viruses;dsRNA viruses;Totiviridae;Victorivirus;Sphaeropsis sapinea RNA virus 1,Totiviridae,y,Fungi/ Protists
9630965,NP_047560.1,73498,Sphaeropsis_sapinea_RNA_virus_2,Viruses;dsRNA viruses;Totiviridae;Victorivirus;Sphaeropsis sapinea RNA virus 2,Totiviridae,y,Fungi/ Protists
971755750,YP_009209482.1,1770613,Thelephora_terrestris_virus_1,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Thelephora terrestris virus 1,Totiviridae,y,Fungi/ Protists
315573170,YP_004089630.1,939923,Tolypocladium_cylindrosporum_virus_1,Viruses;dsRNA viruses;Totiviridae;Victorivirus;Tolypocladium cylindrosporum virus 1,Totiviridae,y,Fungi/ Protists
315466910,CBY84993.1,939924,Tolypocladium_cylindrosporum_virus_2,Viruses;dsRNA viruses;Totiviridae;Victorivirus;unclassified Victorivirus;Tolypocladium cylindrosporum virus 2,Totiviridae,y,Fungi/ Protists
20800442,NP_620730.2,29256,Trichomonas_vaginalis_virus,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Trichomonas vaginalis virus,Totiviridae,y,Fungi/ Protists
86156040,ABC86751.1,674953,Trichomonas_vaginalis_virus_1,Viruses;dsRNA viruses;Totiviridae;Trichomonasvirus;Trichomonas vaginalis virus 1,Totiviridae,y,Fungi/ Protists
332015903,AED99816.1,674953,Trichomonas_vaginalis_virus_1,Viruses;dsRNA viruses;Totiviridae;Trichomonasvirus;Trichomonas vaginalis virus 1,Totiviridae,y,Fungi/ Protists
918020044,YP_009162330.1,674953,Trichomonas_vaginalis_virus_1,Viruses;dsRNA viruses;Totiviridae;Trichomonasvirus;Trichomonas vaginalis virus 1,Totiviridae,y,Fungi/ Protists
332015891,AED99808.1,674954,Trichomonas_vaginalis_virus_2,Viruses;dsRNA viruses;Totiviridae;Trichomonasvirus;Trichomonas vaginalis virus 2,Totiviridae,y,Fungi/ Protists
357529892,AET81014.1,674954,Trichomonas_vaginalis_virus_2,Viruses;dsRNA viruses;Totiviridae;Trichomonasvirus;Trichomonas vaginalis virus 2,Totiviridae,y,Fungi/ Protists
357529895,AET81016.1,674954,Trichomonas_vaginalis_virus_2,Viruses;dsRNA viruses;Totiviridae;Trichomonasvirus;Trichomonas vaginalis virus 2,Totiviridae,y,Fungi/ Protists
332015882,AED99802.1,170965,Trichomonas_vaginalis_virus_3,Viruses;dsRNA viruses;Totiviridae;Trichomonasvirus;Trichomonas vaginalis virus 3,Totiviridae,y,Fungi/ Protists
332015876,AED99798.1,1008292,Trichomonas_vaginalis_virus_4,Viruses;dsRNA viruses;Totiviridae;unclassified Totiviridae;Trichomonas vaginalis virus 4,Totiviridae,y,Fungi/ Protists
312233876,ADQ54106.1,927810,Tuber_aestivum_virus_1,Viruses;dsRNA viruses;Totiviridae;Totivirus;Tuber aestivum virus 1,Totiviridae,y,Fungi/ Protists
576106149,AHH25153.1,1312445,Ustilaginoidea_virens_RNA_virus_1,Viruses;dsRNA viruses;Totiviridae;Victorivirus;unclassified Victorivirus;Ustilaginoidea virens RNA virus 1,Totiviridae,y,Fungi/ Protists
478755947,YP_007761589.1,1312445,Ustilaginoidea_virens_RNA_virus_1,Viruses;dsRNA viruses;Totiviridae;Victorivirus;unclassified Victorivirus;Ustilaginoidea virens RNA virus 1,Totiviridae,y,Fungi/ Protists
589229889,YP_009004156.1,1460374,Ustilaginoidea_virens_RNA_virus_3,Viruses;dsRNA viruses;Totiviridae;Victorivirus;unclassified Victorivirus;Ustilaginoidea virens RNA virus 3,Totiviridae,y,Fungi/ Protists
959121711,YP_009182167.1,1756615,Ustilaginoidea_virens_RNA_virus_5,Viruses;dsRNA viruses;Totiviridae;Victorivirus;unclassified Victorivirus;Ustilaginoidea virens RNA virus 5,Totiviridae,y,Fungi/ Protists
700074973,YP_009094185.1,1561171,Ustilaginoidea_virens_RNA_virus_L,Viruses;dsRNA viruses;Totiviridae;Victorivirus;unclassified Victorivirus;Ustilaginoidea virens RNA virus L,Totiviridae,y,Fungi/ Protists
700074983,YP_009094186.1,1561172,Ustilaginoidea_virens_RNA_virus_M,Viruses;dsRNA viruses;Totiviridae;Victorivirus;unclassified Victorivirus;Ustilaginoidea virens RNA virus M,Totiviridae,y,Fungi/ Protists
20564173,NP_620728.1,28882,Ustilago_maydis_virus_H1,Viruses;dsRNA viruses;Totiviridae;Totivirus;Ustilago maydis virus H1,Totiviridae,y,Fungi/ Protists
1110862991,APG76060.1,1923548,Wenling_toti_like_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Wenling toti-like virus 1,Totiviridae,y,Fungi/ Protists
1132371121,YP_009337086.1,1923549,Wenling_toti_like_virus_2,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Wenling toti-like virus 2,Totiviridae,y,Fungi/ Protists
1110862997,APG76064.1,1923550,Wenling_toti_like_virus_3,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Wenling toti-like virus 3,Totiviridae,y,Fungi/ Protists
1110862860,APG75979.1,1923681,Wenzhou_toti_like_virus_2,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Wenzhou toti-like virus 2,Totiviridae,y,Fungi/ Protists
383388874,AFH09414.1,1167691,Xanthophyllomyces_dendrorhous_virus_L1b,Viruses;dsRNA viruses;Totiviridae;Totivirus;Xanthophyllomyces dendrorhous virus L1b,Totiviridae,y,Fungi/ Protists
471712076,AFH09416.2,1167692,Xanthophyllomyces_dendrorhous_virus_L2,Viruses;dsRNA viruses;Totiviridae;Totivirus;Xanthophyllomyces dendrorhous virus L1A;Xanthophyllomyces dendrorhous virus L2,Totiviridae,y,Fungi/ Protists
212525935,YP_002308578.1,312275,Anagyris_vein_yellowing_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus;Anagyris vein yellowing virus",Tymoviridae,y,Plants
459642390,YP_007517180.1,73819,Andean_potato_latent_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus;Andean potato latent virus",Tymoviridae,y,Plants
459642394,YP_007517183.1,1296569,Andean_potato_mild_mosaic_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus;Andean potato mild mosaic virus",Tymoviridae,y,Plants
339276125,YP_004464924.1,1027880,Asclepias_asymptomatic_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus;unclassified Tymovirus;Asclepias asymptomatic virus",Tymoviridae,y,Plants
887503871,AKQ48574.1,1682186,Bee_Macula_like_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;unclassified Tymoviridae;Bee Macula-like virus",Tymoviridae,y,Insects
906476263,YP_009160324.1,1682186,Bee_Macula_like_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;unclassified Tymoviridae;Bee Macula-like virus",Tymoviridae,y,Insects
257228995,ACV53023.1,670883,Blackberry_virus_S,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Marafivirus;Blackberry virus S",Tymoviridae,y,Plants
334285102,YP_004464930.1,288456,Bombyx_mori_Macula_like_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Maculavirus;unclassified Maculavirus;Bombyx mori Macula-like virus",Tymoviridae,y,Plants
11067739,NP_067737.1,71030,Chayote_mosaic_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus;Chayote mosaic virus",Tymoviridae,y,Plants
296006064,YP_003620401.1,688701,Chiltepin_yellow_mosaic_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus;Chiltepin yellow mosaic virus",Tymoviridae,y,Plants
76577725,ABA54133.1,312008,Citrus_sudden_death_associated_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Marafivirus;Citrus sudden death-associated virus",Tymoviridae,y,Plants
407868435,YP_006843893.1,1236047,Culex_originated_Tymoviridae_like_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Maculavirus;unclassified Maculavirus;Culex originated Tymoviridae-like virus",Tymoviridae,y,Plants
194473849,YP_002048673.1,547467,Diascia_yellow_mottle_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus;unclassified Tymovirus;Diascia yellow mottle virus",Tymoviridae,y,Plants
82524283,YP_406375.1,70823,Dulcamara_mottle_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus;Dulcamara mottle virus",Tymoviridae,y,Plants
662163246,AIE44664.1,12151,Eggplant_mosaic_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus;Eggplant mosaic virus",Tymoviridae,y,Plants
9631137,NP_047920.1,12152,Erysimum_latent_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus;Erysimum latent virus",Tymoviridae,y,Plants
326537267,YP_004300278.1,548908,Fig_fleck_associated_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Maculavirus;unclassified Maculavirus;Fig fleck-associated virus",Tymoviridae,y,Plants
1093605977,YP_009315883.1,103724,Grapevine_asteroid_mosaic_associated_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Marafivirus;unclassified Marafivirus;Grapevine asteroid mosaic-associated virus",Tymoviridae,y,Plants
18138526,NP_542612.1,103722,Grapevine_fleck_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Maculavirus;Grapevine fleck virus",Tymoviridae,y,Plants
1045861159,ANV22069.1,103723,Grapevine_Red_Globe_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Maculavirus;unclassified Maculavirus;Grapevine Red Globe virus",Tymoviridae,y,Plants
1159189020,YP_009351862.1,204933,Grapevine_rupestris_vein_feathering_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Marafivirus;unclassified Marafivirus;Grapevine rupestris vein feathering virus",Tymoviridae,y,Plants
916344665,AKZ17743.1,630199,Grapevine_Syrah_virus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Marafivirus;Grapevine Syrah virus 1",Tymoviridae,y,Plants
9629158,NP_044328.1,12158,Kennedya_yellow_mosaic_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus;Kennedya yellow mosaic virus",Tymoviridae,y,Plants
261825116,ACX94288.1,620841,Mertensia_leaf_curl_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;unclassified Tymoviridae;Mertensia leaf curl virus",Tymoviridae,y,Plants
973761116,ALX72770.1,1778580,Nectarine_virus_M,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;unclassified Tymoviridae;Nectarine virus M",Tymoviridae,y,Plants
212498906,YP_002308442.1,312009,Nemesia_ring_necrosis_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus;Nemesia ring necrosis virus",Tymoviridae,y,Plants
289629718,ADD13602.1,56879,Oat_blue_dwarf_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Marafivirus;Oat blue dwarf virus",Tymoviridae,y,Plants
148724439,YP_001285472.1,70822,Okra_mosaic_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus;Okra mosaic virus",Tymoviridae,y,Plants
289522103,YP_003475889.1,626962,Olive_latent_virus_3,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Marafivirus;Olive latent virus 3",Tymoviridae,y,Plants
9627012,NP_041257.1,12153,Ononis_yellow_mosaic_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus;Ononis yellow mosaic virus",Tymoviridae,y,Plants
1150147039,YP_009345914.1,1955730,Peach_virus_D,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Marafivirus;unclassified Marafivirus;Peach virus D",Tymoviridae,y,Plants
212498987,YP_002308445.1,312274,Plantago_mottle_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus;Plantago mottle virus",Tymoviridae,y,Plants
9634117,NP_037647.1,113553,Poinsettia_mosaic_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;unassigned Tymoviridae;Poinsettia mosaic virus",Tymoviridae,y,Plants
212498835,YP_002308439.1,312273,Scrophularia_mottle_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus;Scrophularia mottle virus",Tymoviridae,y,Plants
339276122,YP_004464920.1,1027869,Switchgrass_mosaic_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Marafivirus;unclassified Marafivirus;Switchgrass mosaic virus",Tymoviridae,y,Plants
984932332,AMC38501.1,1010616,Tomato_blistering_mosaic_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus;unclassified Tymovirus;Tomato blistering mosaic virus",Tymoviridae,y,Plants
526118412,YP_008318042.1,1010616,Tomato_blistering_mosaic_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus;unclassified Tymovirus;Tomato blistering mosaic virus",Tymoviridae,y,Plants
347990520,AEP40395.1,544743,Tomato_yellow_blotch_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;unclassified Tymoviridae;Tomato yellow blotch virus",Tymoviridae,y,Plants
992008746,AMH40125.1,12154,Turnip_yellow_mosaic_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus;Turnip yellow mosaic virus",Tymoviridae,y,Plants
906475684,YP_009159826.1,1682187,Varroa_Tymo_like_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;unclassified Tymoviridae;Varroa Tymo-like virus",Tymoviridae,y,Plants
379139054,AFC95826.1,1111988,Watercress_white_vein_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus;unclassified Tymovirus;Watercress white vein virus",Tymoviridae,y,Plants
972988372,ALX00127.1,1776763,Actinidia_chlorotic_ringspot_associated_virus,Viruses;ssRNA viruses;unclassified ssRNA viruses;Actinidia chlorotic ringspot associated virus,Unclassified +ssRNA virus,y,Plants
20451016,NP_620557.1,340187,Acyrthosiphon_pisum_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;unclassified ssRNA positive-strand viruses;Acyrthosiphon pisum virus",Unclassified +ssRNA virus,y,Insects
1132350735,YP_009336476.1,1930920,Adelphocoris_suturalis_virus,Viruses;unclassified RNA viruses;Adelphocoris suturalis virus,Unclassified +ssRNA virus,y,Insects
21557560,NP_660172.1,198589,Beet_western_yellows_ST9_associated_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;unclassified ssRNA positive-strand viruses;Beet western yellows ST9 associated virus",Unclassified +ssRNA virus,y,Plants
951885294,YP_009179226.1,1746057,Beihai_barnacle_viurs_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;unclassified ssRNA positive-strand viruses;Beihai barnacle viurs 1",Unclassified +ssRNA virus,y,Crustaceans
1119102212,YP_009329824.1,1926997,Bivalve_RNA_virus_G4,Viruses;unclassified RNA viruses;Bivalve RNA virus G4,Unclassified +ssRNA virus,y,Unknown
1134617478,APX42302.1,1937789,Black_currant_leaf_chlorosis_associated_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Idaeovirus;unclassified Idaeovirus;Black currant leaf chlorosis associated virus",Unclassified +ssRNA virus,y,Plants
1003096207,AMO03220.1,1807801,Blackford_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;unclassified ssRNA positive-strand viruses;Blackford virus",Unclassified +ssRNA virus,y,Insects
472825220,AGI44298.1,1094249,Blueberry_necrotic_ring_blotch_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;unclassified ssRNA positive-strand viruses;Blueberry necrotic ring blotch virus",Unclassified +ssRNA virus,y,Plants
1003096209,AMO03256.1,1807762,Bofa_virus,Viruses;ssRNA viruses;unclassified ssRNA viruses;Bofa virus,Unclassified +ssRNA virus,y,Insects
951885231,YP_009179221.1,1746058,Bole_tick_virus_4,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;unclassified ssRNA positive-strand viruses;Bole tick virus 4",Unclassified +ssRNA virus,y,Arachnids
959121708,YP_009182165.1,1872719,Botrytis_ourmia_like_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Ourmiavirus;unclassified Ourmiavirus;Botrytis ourmia-like virus",Unclassified +ssRNA virus,y,Fungi
1003096268,AMO03254.1,1807816,Boutonnet_virus,Viruses;ssRNA viruses;unclassified ssRNA viruses;Boutonnet virus,Unclassified +ssRNA virus,y,Insects
1052487112,YP_009270625.1,1552662,Brejeira_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;unclassified ssRNA positive-strand viruses;Negevirus;Brejeira virus",Unclassified +ssRNA virus,y,Insects
403044789,AFR11853.1,1224525,Cadicistrovirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;unclassified ssRNA positive-strand viruses;Cadicistrovirus",Unclassified +ssRNA virus,y,Unknown
756772871,AJM87494.1,67962,Carrot_red_leaf_luteovirus_associated_RNA,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;unclassified ssRNA positive-strand viruses;Carrot red leaf luteovirus associated RNA",Unclassified +ssRNA virus,y,Plants
756772883,AJM87503.1,67962,Carrot_red_leaf_luteovirus_associated_RNA,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;unclassified ssRNA positive-strand viruses;Carrot red leaf luteovirus associated RNA",Unclassified +ssRNA virus,y,Plants
255987653,YP_003104770.1,561576,Cassava_virus_C,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Ourmiavirus;Cassava virus C",Unclassified +ssRNA virus,y,Plants
336391069,BAK40203.1,1045800,Chaetoceros_sp_RNA_virus_2,Viruses;ssRNA viruses;unclassified ssRNA viruses;Chaetoceros sp. RNA virus 2,Unclassified +ssRNA virus,y,Diatoms
731978896,YP_009111336.1,1516128,Chaetoceros_tenuissimus_RNA_virus_type_II,Viruses;ssRNA viruses;unclassified ssRNA viruses;Chaetoceros tenuissimus RNA virus type-II,Unclassified +ssRNA virus,y,Diatoms
226821760,ACO82545.1,180822,Chronic_bee_paralysis_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;unclassified ssRNA positive-strand viruses;Chronic bee paralysis virus",Unclassified +ssRNA virus,y,Insects
